amount,location_distance,device_mismatch,velocity,unusual_time,new_merchant,failed_logins,ip_risk,behavior_score,fraud
3157.548065972517,5.9865633158968725,0,5,0,0,0,0,0,0
100.0,19.448939704419587,0,4,0,0,3,0,3,1
3723.148550558155,0.0,0,1,1,0,0,0,1,0
100.0,52.75935411049464,0,4,0,0,0,0,0,0
1456.3385878953018,8.60142075391963,1,4,0,1,0,0,1,1
320.4951580607842,0.0,0,2,0,0,0,0,0,0
100.0,0.0,0,1,0,1,0,0,0,0
3741.2401810677793,26.944403832128767,0,2,0,0,0,0,0,0
1298.448198032163,22.343748256554775,1,2,0,0,0,0,1,1
2519.755822596074,0.0,0,2,0,0,0,0,0,0
1929.619131681224,16.529026902448454,0,4,0,0,0,0,0,0
2715.5612408346824,0.0,0,0,0,1,0,0,0,0
2115.232836590383,8.699411501463125,0,1,0,0,1,0,1,0
100.0,14.05512704153389,0,1,0,0,1,1,2,0
3494.40022917071,39.14659619118446,0,2,0,0,0,0,0,0
1259.3651252580312,0.0,0,3,0,0,0,0,0,0
100.0,0.0,0,0,0,0,0,0,0,0
1357.8272585511313,0.0,0,1,0,0,0,0,0,0
4251.139685951466,0.0,1,1,0,0,1,0,2,1
3275.3326131702393,31.733147155179662,0,0,0,0,1,0,1,0
1477.0217983882112,35.97278590048073,0,1,0,0,0,0,0,0
1476.1134435223569,11.404331558976578,0,2,0,0,0,0,0,0
1517.547423173926,29.425898913702962,0,1,0,0,0,0,0,0
5115.1219753412615,7.679167611604706,0,2,0,0,0,0,0,0
2572.90317834733,3.09776704598468,0,3,0,1,0,0,0,0
2645.0624707866045,0.0,0,3,0,0,1,0,1,0
3545.4251810477635,0.0,0,2,0,0,1,0,1,0
2358.1837385397703,0.0,0,2,0,0,0,0,0,0
1611.4367812689452,10.285095272146782,0,0,1,0,0,0,1,0
1705.4752263725327,4.193321795719125,0,1,0,0,0,1,1,0
1892.598110878904,19.907214481557517,0,1,0,0,0,0,0,0
1944.1666452352376,6.870469928772194,0,2,0,0,0,0,0,0
3091.4443154554697,1.7459259686181645,0,6,1,0,0,0,1,1
2077.918828710949,0.0,0,1,0,0,0,0,0,0
3098.960115823369,6.443064736435226,0,1,0,0,0,0,0,0
1878.9251298371264,19.76474461632324,1,3,0,0,0,0,1,1
2117.952785474136,0.0,0,4,0,0,1,0,1,0
100.0,6.749475073614785,0,1,0,0,0,1,1,0
3374.491512053722,9.660859030589679,0,2,1,0,0,1,2,0
2519.732713846989,0.0,0,2,0,0,1,0,1,0
3497.015164789478,0.0,0,1,1,0,0,0,1,0
100.0,9.612216975324289,0,1,0,0,0,0,0,0
5132.5620571710915,0.0,0,0,1,1,1,0,2,0
1790.6155577672394,11.998474304987852,0,1,0,0,0,0,0,0
3662.2742251062746,0.0,0,2,0,0,0,0,0,0
440.14110931170376,26.257073860664327,0,3,0,0,0,0,0,0
2919.1608575938544,51.756554907765995,0,2,0,0,0,0,0,0
419.8766552395157,0.0,1,5,0,0,1,0,2,1
1064.3465589562925,15.684157247493493,0,1,0,0,0,1,1,0
4871.047030800179,0.0,0,1,0,0,0,0,0,0
1713.97639885498,25.81908347595579,0,1,0,0,0,0,0,0
2326.1493097695843,0.0,0,3,0,0,0,1,1,0
3305.1015960331315,14.611735168554253,1,2,0,0,0,0,1,1
2743.522831958907,0.0,0,0,0,1,1,0,1,0
2225.6283577153645,0.8603082180326247,0,2,0,1,0,0,0,0
2547.441503699338,0.0,0,2,0,1,0,0,0,0
5605.123377857412,21.447009417915073,0,1,0,0,1,0,1,0
1913.5718044496218,0.0,0,0,0,1,0,0,0,0
2301.648570072451,16.03928518663655,0,1,0,1,0,0,0,0
3575.981594011418,0.0,0,3,0,1,0,0,0,0
3658.288899436976,2.7105525640227413,0,1,0,0,0,0,0,0
3780.54545834057,7.955118148002571,0,5,0,0,0,0,0,0
2958.095333043777,0.0,0,2,0,0,0,0,0,0
285.4926309042746,9.207342270817739,0,3,0,0,1,0,1,0
4450.147298451644,35.606691287088225,0,2,0,0,0,0,0,0
280.4819104719679,0.0,0,0,1,1,0,0,1,0
2453.95319785855,28.436202865476897,0,1,0,0,0,0,0,0
868.586224970963,34.96195266975569,0,1,0,0,0,0,0,0
1903.7924801105112,0.0,1,3,0,1,0,0,1,1
2493.1436154552207,0.0,0,4,0,0,0,0,0,0
2482.03582317541,11.039218003435295,1,2,0,1,2,1,4,1
2632.8811313529272,0.0,0,3,0,0,0,0,0,0
4420.566903587971,42.372064383260046,0,0,0,0,0,0,0,0
2680.30145227097,5.696150809996644,0,0,0,0,0,0,0,0
1633.765047064027,0.0,1,1,0,0,1,0,2,1
3446.1307524325357,0.0,0,2,0,1,0,0,0,0
3784.2057333869607,26.798099181816607,0,2,0,1,0,0,0,0
158.58827729451127,0.0,0,2,0,0,0,0,0,0
2896.100104774787,5.876575989208565,0,2,0,0,0,0,0,0
3051.7591134663476,24.116054902249616,0,0,0,0,0,0,0,0
1553.654744960012,0.0,0,2,0,0,1,0,1,0
4063.560219967429,4.081423425196787,0,1,0,0,0,0,0,0
1774.91661945121,4.668631803549599,0,0,0,0,1,0,1,0
2188.3646802073135,18.666490230321838,0,1,0,0,1,0,1,0
1740.3922635741956,16.814886710206515,0,1,0,0,1,0,1,0
2023.3685713722014,0.5977253749034297,0,0,0,0,0,1,1,0
355.5873696571973,6.2729812299303545,0,2,0,0,1,0,1,0
100.0,0.0,0,2,0,0,0,0,0,0
4391.757594837458,0.0,0,2,0,0,0,1,1,0
729.5579775225083,10.152017147962589,0,2,0,0,1,0,1,0
512.9114758155392,42.843835216661354,0,0,0,0,0,0,0,0
100.0,0.0,0,3,1,0,0,0,1,0
1041.5573784657468,0.0,0,0,0,1,0,1,1,0
100.0,0.0,0,2,0,0,0,0,0,0
4463.022740204553,19.49183557446245,1,0,0,0,1,0,2,1
3514.725634013951,13.969709083928802,0,4,0,0,1,0,1,0
967.7744822334143,1.8292461516708656,0,0,0,0,0,0,0,0
5378.6537080164635,0.0,0,5,0,0,0,0,0,0
3472.6482304873916,6.847535832798486,0,4,0,0,0,0,0,0
1512.7529247370662,0.0,0,0,1,0,0,0,1,0
100.0,7.868531337149864,0,0,0,0,0,0,0,0
5436.413858886112,22.430487721758684,0,2,0,0,0,0,0,0
100.0,0.0,0,3,1,0,0,0,1,0
100.0,0.0,0,1,0,0,0,0,0,0
3533.8556480144607,36.58875783389719,0,1,0,0,1,0,1,0
5659.628609508909,0.0,1,2,1,0,1,0,3,1
4076.4092277657774,27.718956918876437,0,4,0,0,0,0,0,0
2845.8636800785393,1.9200466960433662,0,1,0,0,0,0,0,0
2892.131512497929,1.760903661173451,1,1,0,0,1,0,2,1
3280.1233381704615,13.768253989932905,0,0,0,0,1,0,1,0
3138.3928846801477,0.0,0,1,0,0,0,0,0,0
2421.7871359540636,7.649942869912911,0,0,0,0,0,0,0,0
2156.301655927814,0.0,0,1,0,0,0,0,0,0
1906.1103081507163,0.0,0,2,0,0,0,0,0,0
869.0531166999856,11.749641494527982,0,3,0,0,0,0,0,0
1578.987384699839,0.0,0,1,1,0,0,0,1,0
100.0,1.859503431105844,0,4,0,0,0,0,0,0
1852.4905598078751,0.0,0,3,1,0,2,0,3,1
517.1133392736238,36.828007355256084,0,2,0,0,0,0,0,0
344.61602417634367,22.534283727722322,0,1,0,1,0,0,0,0
2269.841226730218,24.28311768343957,0,3,0,1,0,0,0,0
4088.003429516899,0.0,0,3,1,0,0,0,1,0
3377.4749090034693,0.0,0,2,0,0,0,0,0,0
100.0,44.058347649790214,0,1,0,1,0,0,0,0
515.5577951444936,3.7780498398826374,1,2,0,0,0,0,1,1
3411.156781982324,0.0,0,2,0,0,0,0,0,0
526.2689096925355,13.336031489662277,0,4,1,0,0,0,1,0
1663.0502750044632,28.342415760065947,0,1,0,0,0,1,1,0
2825.078148536828,4.538988878290676,0,0,1,0,1,0,2,0
547.4833177045471,30.57150335878749,0,7,0,0,1,0,1,1
2158.06325921894,26.65999877033737,0,1,1,0,1,1,3,1
100.0,0.0,0,2,0,0,0,0,0,0
1097.9485340731794,0.0,0,1,0,1,0,0,0,0
2479.6729012138053,24.15074326559535,0,7,0,1,1,0,1,1
100.0,0.0,0,1,0,0,0,0,0,0
2660.7121069405985,2.0108861367002246,0,4,0,0,0,0,0,0
1970.5433016099782,0.0,0,0,0,0,0,1,1,0
2828.7349316257214,0.0,0,1,0,0,0,1,1,0
2335.871201096992,0.0,0,3,0,0,1,0,1,0
4046.2106449607663,0.0,0,5,0,0,0,0,0,0
2187.836753971861,0.0,0,3,0,1,0,0,0,0
1355.8916883121206,0.0,0,1,0,1,0,0,0,0
2183.4462545484257,50.838225336373725,0,1,1,0,0,0,1,0
2814.947043554582,42.349240083227016,0,3,0,1,0,0,0,0
2073.2901054885565,0.0,0,1,0,0,0,0,0,0
2060.8875368058234,36.64233502607134,0,3,0,0,0,0,0,0
947.012468289867,0.0,0,2,0,1,0,0,0,0
1005.6486236735777,7.58374946663421,0,0,0,0,0,0,0,0
100.0,3.7345208020616827,0,0,0,1,1,0,1,0
4624.3651147804085,0.0,0,2,0,0,0,0,0,0
134.20514691307244,24.677046872122933,0,3,0,0,0,0,0,0
960.642203306139,7.517730611533156,1,1,0,0,0,0,1,1
922.3891016462039,0.0,0,2,0,0,0,0,0,0
3342.386565416662,0.0,0,1,1,0,0,0,1,0
1557.5754825619583,0.0,0,1,1,1,0,0,1,0
3871.613109010601,0.0,0,1,0,0,1,0,1,0
989.7640636341972,5.244470968303389,0,3,0,0,2,0,2,0
2418.491243335703,0.0,1,1,0,0,0,0,1,1
746.9794201103639,0.0,0,4,0,1,0,0,0,0
5217.723691660082,32.40203707220742,0,3,0,0,0,0,0,0
218.60237145573092,28.985991458431712,0,4,0,0,1,0,1,0
2464.731065340541,4.3544621179476435,0,2,0,1,0,0,0,0
2950.6653213981476,3.2583054771370015,0,1,0,1,0,0,0,0
2620.6986461772476,42.59749098842016,0,1,1,0,0,0,1,0
1722.0685116834375,15.415122407174223,0,2,1,0,0,0,1,0
1805.2689503998608,0.0,1,2,0,0,0,0,1,1
2065.7172079686643,0.0,0,2,0,0,0,1,1,0
1779.4969975572672,12.877464363294866,0,4,0,1,0,0,0,0
3445.8186751923645,21.586475451657247,0,1,1,1,1,0,2,0
5315.784502387027,0.0,0,2,1,0,0,0,1,0
1163.7623224882495,10.82405510276065,1,1,0,1,0,0,1,1
100.0,0.0,0,1,0,0,1,0,1,0
1867.5769274731178,1.3193520160199457,0,3,0,0,0,0,0,0
5869.564006481478,0.0,0,1,0,0,0,0,0,0
794.4881480454037,0.5643719256772899,0,4,0,1,1,0,1,0
4458.675208166102,24.387386048161087,0,2,0,0,0,0,0,0
4516.5512211146615,0.0,0,0,1,0,0,0,1,0
1169.6176374380082,6.050527364306325,0,5,0,1,1,0,1,0
2853.474618777913,0.0,1,3,0,0,0,0,1,1
4442.594934692806,12.208833525855457,0,2,0,0,0,0,0,0
1431.3083885187693,0.6695360492765277,0,0,0,0,0,0,0,0
1694.6294598464574,0.0,0,0,0,0,0,0,0,0
1127.4786290770344,31.651029353302555,0,4,1,0,1,1,3,1
477.8649039606996,23.578640270644303,0,1,0,1,0,0,0,0
1026.0836824009893,0.0,0,1,0,0,0,0,0,0
164.08959985661522,14.955766188355549,0,1,0,1,1,0,1,0
2051.125202388839,15.748240056407614,0,4,0,0,0,0,0,0
845.0401534120374,17.84602470022352,0,1,0,0,2,0,2,0
2350.6788676861215,0.0,0,6,0,1,0,0,0,1
100.0,25.13213082065256,0,3,0,0,0,0,0,0
2496.3203483216857,0.0,1,0,0,0,2,0,3,1
3250.293442413387,0.0,0,1,0,1,1,0,1,0
100.0,57.757635045204,0,3,0,0,0,0,0,0
2561.084854771358,11.037467614420235,0,2,0,0,0,0,0,0
3841.503488709938,0.0,0,2,0,0,0,0,0,0
185.5384719631918,0.0,0,2,0,0,1,0,1,0
4508.858580256555,32.79528267892711,0,1,0,1,0,0,0,0
2628.528514049068,0.0,0,1,0,1,0,0,0,0
942.4822163623867,0.0,0,2,0,0,0,1,1,0
1916.346383513441,0.0,0,1,0,0,0,1,1,0
2837.4903687825836,33.32823583400585,0,2,0,0,0,0,0,0
2114.0080871186174,20.464799733315182,0,2,1,0,0,0,1,0
2808.1339886695537,1.8432498031948006,0,2,0,0,0,0,0,0
618.9896103809506,11.16584127277642,0,2,0,0,0,1,1,0
2254.041236054117,0.0,0,3,0,0,0,0,0,0
100.0,7.793073791307016,1,1,1,0,0,0,2,1
1833.1609079769496,6.466734895562734,0,6,0,1,0,0,0,1
644.1385378028153,24.375397913627065,0,2,1,0,0,0,1,0
896.7050861153502,24.34356244877899,0,1,0,0,0,0,0,0
3854.139762815656,14.879547644112897,0,0,0,0,0,0,0,0
3636.9651808914036,0.0,0,2,0,1,0,0,0,0
2913.7071813607654,19.836445887802533,0,1,0,1,0,0,0,0
361.5308529911315,3.1606306759390677,0,1,0,1,0,0,0,0
1525.387325457797,0.0,0,1,0,0,0,0,0,0
3819.646549968775,0.0,0,1,0,0,0,0,0,0
2212.575370459857,6.690539675686491,0,2,0,0,0,0,0,0
5478.9943099725415,23.204315673294907,0,0,1,0,0,0,1,0
2589.976759091558,1.3294365568569386,1,1,0,1,0,0,1,1
2288.0736747350475,0.0,0,3,1,0,1,0,2,0
1536.3253036962478,6.134833665936388,0,1,0,0,0,0,0,0
2200.3113571734234,7.269120801131048,0,2,0,0,1,0,1,0
1771.2952454291842,8.716752578055061,0,1,0,0,0,0,0,0
3062.1630150328856,23.397430319088603,1,0,0,1,0,0,1,1
3435.053475191876,25.378464801797968,0,3,0,0,0,0,0,0
821.0158092380757,0.0,1,1,0,0,0,1,2,1
100.0,0.0,0,7,0,0,0,1,1,1
100.0,0.0,1,3,0,0,0,0,1,1
2761.9869903688154,18.976313405609524,0,0,0,0,1,0,1,0
344.9500907391896,33.97640216675431,0,3,0,0,1,0,1,0
100.0,0.0,0,3,0,0,0,0,0,0
2582.8679067964463,0.17138870550013774,0,3,0,1,2,0,2,0
5739.499276149186,34.335651137979525,0,0,0,0,0,0,0,0
1990.89363269016,15.111157064300153,0,0,0,0,1,0,1,0
3257.736161677463,13.724714096021101,0,1,1,1,0,0,1,0
2122.7440378213473,0.0,1,2,1,0,1,0,3,1
1851.665520213286,18.57456138558838,0,1,0,0,0,0,0,0
3378.614724481653,0.0,0,7,0,0,1,0,1,1
1564.588183717023,0.0,0,1,0,0,0,0,0,0
2401.0884711078543,0.0,1,0,0,1,0,0,1,1
2482.5467092940203,0.0,1,2,0,0,0,0,1,1
997.8643195354268,0.5680061122992139,0,3,1,0,0,1,2,0
3488.0635243047846,0.0,0,3,0,0,0,1,1,0
1737.560364956887,24.17632612935345,0,2,1,0,0,0,1,0
866.3822607607328,27.55372589032858,0,2,1,0,0,1,2,0
2804.764765355605,0.0,0,1,1,1,0,0,1,0
652.2980273134442,24.569156113331005,0,1,0,1,0,0,0,0
2042.2717360536924,0.0,0,2,0,0,1,0,1,0
1986.3215050336946,22.13951073965572,0,1,0,0,1,0,1,0
3628.843348747367,3.631070146671687,0,1,0,0,0,0,0,0
2712.0473493199293,5.5755112816199714,0,3,0,0,0,0,0,0
1962.459561882284,1.2980470115756262,0,2,0,0,1,0,1,0
3226.649448800431,29.242584084669723,0,2,0,0,0,0,0,0
4085.3113235259702,0.0,0,1,0,0,0,0,0,0
2836.7154595277934,17.156806774700172,0,2,0,0,0,0,0,0
2015.5289297650709,27.026603297791006,0,3,1,1,0,0,1,0
100.0,19.32680161080821,0,1,0,0,0,0,0,0
402.32950538694104,51.49397828646835,1,3,0,1,0,0,1,1
1542.1629434679985,0.0,0,3,0,0,0,0,0,0
1085.7316967610752,24.146096451870626,0,2,0,0,1,1,2,0
1719.5430455218311,2.8781872931715933,0,3,1,0,0,0,1,0
2084.9748873456606,29.66812152705339,0,6,0,0,0,0,0,1
2794.539131535096,4.846220085572611,0,3,0,0,0,0,0,0
1894.2518329113632,0.0,0,1,0,0,0,0,0,0
2729.752465739303,31.12144407743258,0,2,1,0,1,0,2,0
2096.7116222151803,0.0,0,2,0,0,0,1,1,0
100.0,0.0,0,2,0,0,0,1,1,0
590.9969092718686,0.0,0,3,0,0,0,0,0,0
1783.8686664175768,17.38065893177065,0,2,0,0,0,0,0,0
185.45788573833875,32.84077503174183,1,5,0,1,0,0,1,1
2899.893094994307,7.2225875059302425,0,2,1,0,0,0,1,0
4296.126248515546,31.363941344680505,0,0,0,0,0,1,1,0
3828.142777545975,0.0,0,0,0,0,0,0,0,0
1679.835693604688,0.0,0,1,1,0,0,0,1,0
4236.089205274928,0.0,0,3,0,1,2,0,2,0
2223.001185803167,2.708811450549607,0,1,0,0,0,0,0,0
1494.371043322941,6.68188776500393,0,1,0,0,0,0,0,0
1079.8960046885904,18.818219147843855,0,2,0,0,0,0,0,0
1546.2954702678076,0.0,1,1,0,0,0,0,1,1
1417.734772188157,7.780573739062512,0,2,0,1,0,0,0,0
2255.6243335632316,4.097542193518967,0,3,0,1,0,0,0,0
2240.860971574797,0.0,0,5,0,0,0,0,0,0
2004.5690302301216,2.7266662183712924,1,3,1,1,1,0,3,1
2655.407254619525,2.126809402057637,0,1,0,0,0,0,0,0
3785.969412179512,1.6983886999390778,1,3,1,0,0,0,2,1
3424.3312031619853,5.635189131629015,0,0,0,0,0,0,0,0
100.0,6.513470812267723,0,5,1,1,0,1,2,0
100.0,0.0,0,3,0,0,1,0,1,0
3401.4798668589106,30.454294679425296,0,1,0,0,1,0,1,0
100.0,0.0,1,3,0,0,0,0,1,1
1662.8518971609747,0.0,0,0,0,0,1,0,1,0
244.8304609109607,60.599272484471115,1,4,0,1,1,0,2,1
100.0,0.0,0,2,0,0,0,0,0,0
2812.194092307182,0.0,0,0,0,0,0,0,0,0
3138.73274045397,19.689534900024356,0,0,0,0,0,0,0,0
1135.2343989099209,0.0,0,1,1,0,0,0,1,0
100.0,0.29452180055122135,0,1,1,0,0,0,1,0
1180.6333276212758,47.91649850152977,0,1,0,0,1,0,1,0
2587.70600810382,0.0,0,0,0,0,0,1,1,0
100.0,0.0,0,2,0,1,0,1,1,0
2275.0398796687336,0.0,0,3,0,0,0,0,0,0
1977.0352262405067,22.967191366939712,0,2,0,0,1,0,1,0
2868.9372494016325,27.49553439971625,0,1,0,0,3,0,3,1
2179.3705526212298,0.0,0,3,0,0,0,0,0,0
540.3965886776668,18.664248080021377,0,1,0,0,0,0,0,0
3794.8572524967367,32.80510655023979,0,5,0,0,0,0,0,0
1762.205640459545,40.74692828859651,0,2,1,0,0,0,1,0
1959.0431907351021,0.07329437640303649,0,2,0,0,1,0,1,0
600.0980613902059,0.0,0,4,0,0,0,0,0,0
1335.0766232127344,0.0,0,1,1,0,0,0,1,0
672.7959289596486,0.0,0,0,0,0,0,0,0,0
1740.5809101148654,0.0,0,3,0,0,0,0,0,0
4567.562720213515,1.2428119798256096,0,1,0,0,0,0,0,0
100.0,27.377891958613386,0,1,0,0,0,0,0,0
100.0,30.48856853375163,0,4,0,0,0,1,1,0
4206.755491240413,1.566526921504333,0,2,0,0,0,0,0,0
1686.014484272201,26.969697521036373,0,1,1,0,0,1,2,0
996.3908920101252,12.153227332621787,0,3,0,0,0,0,0,0
3559.857031094115,6.290119457251434,0,1,0,0,0,0,0,0
1091.5766903947037,23.130883142199277,0,3,0,0,1,1,2,0
4739.014570320404,6.4450409647583164,0,4,0,0,0,0,0,0
3016.8888070089038,46.15622354195524,1,4,0,1,1,0,2,1
1268.132887781446,0.0,0,1,0,0,0,0,0,0
5235.962319898255,0.0,0,4,1,0,0,0,1,0
1091.4276154949926,2.469622060920994,0,0,0,0,0,0,0,0
3113.1430580139604,13.789053809159812,0,0,0,0,0,0,0,0
2448.938870609738,30.35920974206178,0,0,0,0,0,0,0,0
3952.611934098197,4.512028655276867,0,1,0,0,0,1,1,0
4342.26679509028,0.0,0,4,0,0,0,0,0,0
2048.0062235986497,21.850277929100088,0,1,0,0,0,0,0,0
869.8731944807248,20.099175322839287,0,2,0,0,0,0,0,0
2689.9582144086744,0.0,0,1,0,0,0,0,0,0
983.4269453718408,4.923917326584013,1,5,0,0,0,0,1,1
5020.080871289934,0.0,0,1,0,0,0,0,0,0
2204.802996624106,0.0,1,1,0,0,0,0,1,1
1452.017673031837,0.0,0,2,0,1,0,0,0,0
2277.0204587973626,21.185293964839715,0,2,1,0,0,0,1,0
100.0,7.336603483443676,0,2,0,0,0,1,1,0
542.5789422340226,0.0,0,2,1,0,0,0,1,0
3800.620861916638,22.601319259146845,1,1,0,1,1,0,2,1
1014.6585815429064,0.0,0,2,0,0,0,0,0,0
429.6335259770906,11.602275809418874,0,4,0,0,0,0,0,0
2804.9791287909293,0.0,0,4,0,0,0,0,0,0
3778.5562319944956,0.0,0,4,0,0,0,0,0,0
3078.4299659976,15.08541496076768,0,4,0,0,1,1,2,0
3494.0715287087246,15.42898798119058,0,1,0,0,1,0,1,0
864.8073671458089,31.739381471119206,1,6,0,0,0,0,1,1
100.0,3.3549260065709365,0,4,0,0,1,0,1,0
4252.00047793323,11.129017259266814,0,2,0,1,0,0,0,0
1515.9802417367964,0.0,0,1,0,0,0,0,0,0
1623.750475317429,8.639797652455954,0,1,1,0,1,0,2,0
3992.291212773587,13.789720960170234,0,2,1,0,0,0,1,0
2834.34501410099,3.03380305091248,0,4,0,1,0,0,0,0
2683.8316581224117,0.0,0,2,0,0,0,0,0,0
5247.503517351626,11.629417926617906,0,1,0,0,0,0,0,0
1034.7226544297855,12.29122954710914,1,4,0,0,0,0,1,1
3391.7601921218557,0.0,0,1,0,0,0,0,0,0
2085.5196873456266,0.0,0,3,0,0,1,0,1,0
2402.8884182948855,34.517583010079306,0,6,0,1,1,0,1,1
4292.702639618798,14.82891021788804,0,0,0,0,0,0,0,0
2761.7536344344358,0.41837938156580634,0,3,0,0,1,0,1,0
2807.4441185744495,0.0,0,3,0,0,0,0,0,0
3608.761005964703,0.0,0,2,0,1,0,0,0,0
1452.570905685672,31.051807935724632,1,0,0,1,0,0,1,1
741.1854989914905,7.753238817360922,0,4,0,0,1,0,1,0
432.7862089684497,0.0,0,6,0,0,2,0,2,1
100.0,15.193784624493123,1,3,0,0,0,0,1,1
5084.310694910483,0.0,0,3,0,0,0,0,0,0
345.18745141747536,35.01686060560757,0,1,0,0,0,0,0,0
1668.119564621342,32.056010697934504,0,1,0,1,1,0,1,0
1584.780050166619,0.0,1,2,0,0,0,0,1,1
2461.110046713651,0.0,0,2,0,0,0,0,0,0
3223.605818808945,0.0,0,2,0,1,0,0,0,0
3290.710232539618,0.0,0,2,0,0,0,0,0,0
1125.3838421465923,0.0,0,2,0,0,0,0,0,0
1749.3174293203829,7.703806819747718,0,4,1,0,0,0,1,0
2423.8699257324497,0.0,0,2,0,0,1,0,1,0
1626.9633107246793,0.0,0,0,1,1,0,0,1,0
4411.018364029989,0.0,0,2,0,1,0,0,0,0
2736.462427457377,15.10674295294697,0,2,0,0,0,0,0,0
3102.3166790747264,15.556786998311743,0,3,0,1,0,0,0,0
2994.321903001119,0.0,0,2,1,0,1,0,2,0
3760.2107862279872,2.4347303903233835,0,3,0,0,0,0,0,0
2271.5323380555606,0.0,0,2,0,0,0,0,0,0
100.0,23.03457394280548,0,4,0,0,0,1,1,0
2599.5319276289624,20.68292832706997,0,1,1,0,0,1,2,0
1022.9646593122565,0.0,0,1,0,0,0,0,0,0
1207.0749773753646,0.0,0,1,1,0,0,0,1,0
2879.54602813264,0.0,0,1,0,0,1,0,1,0
3857.4246071504535,0.0,0,2,0,1,0,0,0,0
2031.9073651040924,11.719363468811533,0,3,0,1,1,0,1,0
2463.249518898446,0.0,1,7,0,1,0,0,1,1
4553.322416952857,24.403501651357182,0,3,0,0,0,0,0,0
2361.1297692328526,0.0,0,2,0,0,0,0,0,0
5902.524671270592,0.0,0,2,1,0,1,0,2,0
2848.264468447316,0.0,0,2,0,0,0,0,0,0
100.0,0.0,0,1,0,0,0,0,0,0
3130.012431656799,0.0,0,1,0,0,0,0,0,0
2571.7375773241665,24.919473576928915,0,3,0,0,0,0,0,0
3934.6291311241184,0.0,0,3,0,1,0,0,0,0
3009.772026904938,7.4835136948922685,0,3,0,0,0,0,0,0
1792.3160240243392,0.0,0,2,0,0,1,0,1,0
163.55264556595148,0.0,0,4,1,0,0,0,1,0
1686.465114070962,1.6339915365671458,0,2,1,0,0,1,2,0
724.2193186860497,16.982066637271892,0,2,0,0,0,0,0,0
1129.214825292916,0.0,0,2,0,0,0,0,0,0
2882.8676066309145,21.182255814627574,0,1,0,0,2,0,2,0
4504.85675652711,0.0,0,2,0,0,0,0,0,0
2592.0072947344715,0.0,0,0,0,0,0,0,0,0
206.17540694722356,15.613662460200956,0,3,0,0,1,0,1,0
2666.904002330211,0.0,0,3,0,0,0,0,0,0
3794.9472299684767,5.751497186717312,0,3,0,0,2,0,2,0
1085.3256435209269,0.0,0,3,0,0,0,0,0,0
1798.9742499906235,7.58736013407637,0,1,0,0,0,0,0,0
2022.0322920937956,0.0,0,1,0,0,1,0,1,0
822.65253037664,0.0,0,2,0,0,0,0,0,0
2972.4206507657887,17.319340120936765,0,2,0,0,0,0,0,0
1818.5777770883276,25.743628112981007,0,0,0,0,0,0,0,0
2629.2986658605414,0.0,0,0,0,0,0,0,0,0
668.7617332968498,0.11943295657731312,0,0,0,0,0,0,0,0
1343.8125495148843,10.89438505804603,0,2,0,0,1,0,1,0
3083.572036741657,18.864352033174082,0,1,0,0,1,1,2,0
1440.7502718623496,0.0,0,3,0,0,0,0,0,0
4590.445776850108,0.0,0,1,0,0,1,0,1,0
1400.5457215780966,0.0,0,2,0,0,0,0,0,0
2337.027088627829,19.062803944720983,0,3,0,0,0,0,0,0
3398.886247809635,54.9686096744299,0,1,0,0,0,0,0,0
100.0,0.4398854638056431,0,4,0,0,0,0,0,0
100.0,0.0,0,1,0,0,0,0,0,0
100.0,13.04536154402596,0,2,0,0,0,0,0,0
3893.8761551407733,31.4199157908142,0,1,0,0,0,0,0,0
1172.21278116133,7.160282419590018,0,4,0,0,1,0,1,0
5837.298928502378,0.0,0,4,0,0,0,0,0,0
1153.628602013917,24.15987882960038,0,0,0,0,0,1,1,0
2276.8269547955556,18.2709123699687,0,3,1,0,2,1,4,1
4313.164928851813,0.0,0,1,0,0,0,1,1,0
5009.139332238685,12.62851235068684,0,2,0,0,0,0,0,0
5092.255364954597,24.945311353177452,0,0,0,0,1,0,1,0
3812.5493458897135,28.63780085117787,0,2,0,0,1,0,1,0
3536.0937887171935,3.6710204938108806,0,3,1,0,0,0,1,0
2888.7904238017745,0.0,0,0,0,0,0,0,0,0
3167.5416142499566,29.545476441625254,0,4,0,0,1,1,2,0
1173.2214255072,0.0,0,0,0,0,0,0,0,0
772.7016748665392,13.771585818420109,0,6,0,0,1,0,1,1
1994.938313883572,0.0,0,4,0,0,0,1,1,0
1744.7230662126074,26.307525445192056,0,7,0,0,0,1,1,1
1320.157926009087,0.0,0,0,0,0,0,0,0,0
3044.581171185073,30.371664712949386,1,2,0,0,0,0,1,1
3432.957812855766,14.82825512711054,0,0,0,0,0,0,0,0
2132.610329437771,0.0,0,1,0,0,0,0,0,0
4216.2951215828925,33.49255464154487,0,2,0,1,0,0,0,0
287.46632879974254,36.02490532855459,0,2,0,1,2,0,2,0
1709.5108110804229,22.645729851984314,0,2,0,1,2,0,2,0
924.7665190957925,0.0,0,1,0,0,1,0,1,0
100.0,0.0,0,4,0,1,0,0,0,0
1875.9789712359511,7.908544348115187,0,2,0,0,0,0,0,0
1817.3787374250746,0.0,0,3,0,0,1,0,1,0
4270.174614863196,38.8469314492641,0,2,0,0,1,1,2,0
2946.217526832166,7.886529434520737,0,3,1,0,1,0,2,0
